ID_number,Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem,Aggression_component,Shyness_component,Extraversion_component
5252,6.9151,1,1,other,8,3,1,3,4,1,1,1,3,3,3,5,1,-0.614164283,1.04157297,-0.475523911
5253,8.0493,2,1,other,4,2,1,3,5,1,1,1,1,1,3,1,1,-0.310983396,-1.112739796,-0.172159047
5254,8.0493,2,1,other,4,2,1,3,4,1,1,1,2,2,3,1,1,-0.476355586,-0.033687621,-0.632995354
5255,0.726,1,1,other,5,5,1,5,4,1,1,1,2,2,1,0,1,-0.495816989,0.344516013,0.836611805
5256,2.6493,1,0,NFO,4,5,1,2,4,1,1,1,2,2,1,0,1,-0.466624884,-0.222789438,-1.367798934
5257,7.7014,2,1,NFO,4,5,1,3,3,1,1,2,3,2,1,3,1,-0.155181927,0.483090312,-1.11462875
5258,6.1151,1,1,NFO,4,5,1,3,4,1,1,1,1,1,1,0,1,-0.338546889,-1.108948212,-0.790466798
5259,4.0274,1,1,NFO,4,5,1,3,4,1,1,4,2,1,1,0,1,0.851698677,-0.688868493,-0.587791047
5260,4.7836,2,1,NFO,5,5,1,3,3,1,1,2,2,1,1,0,1,-0.01737323,-0.592170278,-1.272100194
5261,3.1616,2,0,NFO,8,5,1,3,3,1,1,2,2,1,1,0,1,-0.01737323,-0.592170278,-1.272100194
5262,6.9507,2,1,other,8,1,1,3,4,1,1,1,1,1,2,0,1,-0.338546889,-1.108948212,-0.790466798
5263,9.3589,2,1,other,4,1,1,2,4,1,1,1,1,1,2,0,1,-0.328816187,-1.298050029,-1.525270377
5264,2.7233,1,0,other,4,0,1,3,4,1,1,1,1,1,2,0,1,-0.338546889,-1.108948212,-0.790466798
5265,1.3123,1,0,other,6,0,1,3,4,1,1,1,1,1,2,0,1,-0.338546889,-1.108948212,-0.790466798
5266,5.6274,2,1,other,8,1,1,4,4,1,1,1,1,1,2,0,1,-0.348277591,-0.919846395,-0.055663218
5267,9.1781,2,1,DRX,3,1,1,2,4,1,1,1,2,2,1,2,1,-0.466624884,-0.222789438,-1.367798934
5268,1.7397,2,0,other,8,0,1,4,4,1,1,1,1,1,2,0,1,-0.348277591,-0.919846395,-0.055663218
5269,1.7397,2,0,other,8,0,1,4,4,1,1,1,1,1,2,0,1,-0.348277591,-0.919846395,-0.055663218
5270,8.0877,2,1,DRX,6,1,1,3,4,1,1,1,3,2,1,5,2,-0.548372641,0.525752043,-0.529321698
5271,3.8247,1,0,other,7,1,0,4,5,1,1,1,1,1,2,0,1,-0.320714098,-0.923637979,0.562644532
5272,0.4548,2,0,other,4,0,0,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5273,5.9151,2,1,DRX,3,1,1,4,4,1,1,1,2,2,1,0,2,-0.486086287,0.155414196,0.101808225
5274,5.0521,2,0,KOR,5,0,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
5275,10.2082,2,1,KOR,4,0,1,3,4,1,1,1,1,1,1,3,1,-0.338546889,-1.108948212,-0.790466798
5276,7.137,1,1,KOR,4,1,1,4,4,1,1,3,2,2,1,3,1,0.355422127,0.062507566,0.167809621
5277,0.8301,2,1,KOR,5,0,1,5,4,1,1,3,1,1,1,0,1,0.483500122,-0.823651208,0.745141758
5278,1.5589,2,0,KOR,5,0,1,2,2,1,1,1,4,4,1,0,1,-0.797369263,1.935314912,-2.289471548
5279,7.5068,1,1,KOR,5,1,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5280,1.663,2,1,DRX,3,1,1,4,4,2,1,3,2,2,4,3,3,1.34713168,-0.06474625,0.148771749
5281,1.663,2,0,DRX,5,1,1,4,3,1,1,2,2,2,4,0,1,-0.092895573,0.112752465,-0.483498827
5282,1.5068,2,0,DRX,4,2,0,5,5,1,1,2,1,1,2,0,1,0.090309407,-0.780989477,1.33044881
5283,1.1041,2,0,DRX,5,0,1,4,4,1,1,1,1,1,2,1,1,-0.348277591,-0.919846395,-0.055663218
5284,2.5288,2,1,NFO,5,2,1,2,4,1,1,2,3,2,2,2,1,-0.117887732,0.290196911,-1.231124579
5285,3.4685,1,0,NFO,4,5,1,3,3,1,1,1,3,4,3,0,1,-0.707519416,1.561185481,-1.040033875
5286,0.389,1,1,NFO,5,1,0,4,3,1,1,2,3,3,2,4,1,-0.23070427,1.188013056,-0.326027384
5287,7.1014,1,1,NFO,4,4,1,3,4,1,1,1,2,1,1,3,1,-0.410563945,-0.549508548,-0.686793141
5288,5.1014,2,1,NFO,4,1,1,3,5,1,1,1,2,1,3,3,1,-0.383000452,-0.553300133,-0.068485391
5289,3.537,2,1,NFO,4,1,1,4,5,1,1,2,2,2,1,4,1,-0.037768588,0.105169297,0.753116674
5290,1.6356,2,1,NFO,4,1,1,3,4,1,1,1,2,1,1,1,1,-0.410563945,-0.549508548,-0.686793141
5291,11.8438,1,1,NFO,4,5,1,3,4,2,5,3,3,3,2,5,1,5.965255988,-0.229476391,-0.543304103
5292,5.7616,2,1,NFO,4,5,1,4,4,1,1,2,2,2,1,0,2,-0.06533208,0.108960881,0.134808923
5293,2.1151,1,1,NFO,4,5,1,3,4,1,1,1,1,2,1,0,1,-0.40433853,-0.593127285,-0.736669011
5294,6.0959,2,1,NFO,5,3,0,3,4,4,1,5,4,5,2,0,1,3.840380866,2.065079779,-0.189365506
5295,0.8822,2,0,NFO,4,5,1,4,5,2,1,2,1,1,1,0,1,1.091749662,-1.09734511,0.576607358
5296,2.6274,1,0,NFO,3,5,1,4,5,1,1,1,3,3,1,0,1,-0.596331492,1.226883202,0.877587419
5297,2.2411,1,0,NFO,5,5,1,5,5,1,1,1,1,2,1,2,1,-0.396236441,-0.218715236,1.351245899
5298,0.4932,2,0,other,8,5,1,5,5,1,1,1,2,2,1,0,1,-0.468253497,0.340724428,1.454919555
5299,4.8986,1,1,NFO,4,2,1,1,4,1,1,1,2,2,1,0,1,-0.456894182,-0.411891255,-2.102602514
5300,5.9699,2,1,NFO,6,1,1,3,5,1,1,1,1,1,1,0,2,-0.310983396,-1.112739796,-0.172159047
5301,4.5644,2,1,NFO,8,1,1,4,5,1,1,1,1,1,1,0,0,-0.320714098,-0.923637979,0.562644532
5302,0.926,2,0,NFO,8,1,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5303,7.0712,2,1,NFO,4,5,0,3,3,1,1,4,1,1,3,0,1,0.896152241,-1.244516572,-1.309772454
5304,8.9233,2,1,NFO,4,2,1,3,4,2,2,3,1,1,2,0,1,2.681221654,-1.591830887,-0.772189203
5305,6.7014,1,1,NFO,8,2,1,3,3,1,1,2,2,1,1,0,1,-0.01737323,-0.592170278,-1.272100194
5306,4.5726,2,1,NFO,5,1,1,3,4,3,2,2,5,2,2,0,2,2.898317135,1.080948195,-0.355735361
5307,1.0301,1,0,NFO,6,4,0,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
5308,2.2438,2,1,NFO,4,5,1,3,4,1,1,1,1,2,1,4,1,-0.40433853,-0.593127285,-0.736669011
5309,1.6192,1,0,NFO,4,5,1,3,4,1,1,1,4,3,1,0,2,-0.686181338,1.601012634,-0.371850255
5310,6.6164,1,1,NFO,6,5,1,3,4,2,2,2,2,1,1,2,1,2.188450391,-0.985937908,-0.701516245
5311,7.6356,2,1,NFO,4,2,0,3,4,1,1,1,2,2,3,0,1,-0.476355586,-0.033687621,-0.632995354
5312,6.1233,1,1,NFO,4,1,0,3,4,1,1,1,2,2,3,0,1,-0.476355586,-0.033687621,-0.632995354
5313,4.9836,2,1,NFO,7,2,1,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
5314,4.9836,2,1,NFO,7,2,1,3,5,1,1,1,2,1,1,0,1,-0.383000452,-0.553300133,-0.068485391
5315,3.211,2,1,NFO,8,2,1,3,4,1,1,1,3,2,1,0,1,-0.548372641,0.525752043,-0.529321698
5316,8.1205,2,1,NFO,5,2,1,3,3,1,1,1,3,4,1,0,1,-0.707519416,1.561185481,-1.040033875
5317,9.2027,2,1,NFO,7,2,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
5318,10.5151,1,1,NFO,5,2,1,3,4,1,1,2,1,1,1,,1,0.082207319,-1.155401527,-0.7574661
5319,4.4219,2,1,NFO,4,5,0,4,4,1,1,1,2,3,2,0,1,-0.551877929,0.671235123,0.155606012
5320,16.137,1,1,NFO,4,2,1,3,3,1,1,1,1,1,1,4,1,-0.366110381,-1.105156628,-1.408774548
5321,14.8329,1,1,NFO,4,2,1,3,4,1,1,1,1,1,1,0,1,-0.338546889,-1.108948212,-0.790466798
5322,2.3288,2,0,DRX,2,1,0,5,5,1,1,1,2,2,4,3,1,-0.468253497,0.340724428,1.454919555
5323,5.4932,2,0,other,8,1,1,3,3,1,1,1,2,2,1,1,1,-0.503919078,-0.029896037,-1.251303105
5324,5.4932,2,0,other,8,1,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
5325,3.5534,1,1,NFO,5,5,1,4,4,1,1,2,2,2,1,0,1,-0.06533208,0.108960881,0.134808923
5326,5.4932,1,0,other,6,0,1,3,2,2,1,2,2,2,1,0,1,0.880981189,-0.199811583,-1.85564803
5327,0.6438,1,0,NFO,6,5,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5328,5.4932,2,1,other,8,1,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
5329,2.1315,1,1,NFO,4,4,1,3,4,1,1,2,2,2,1,2,1,-0.055601378,-0.080140936,-0.599994656
5330,4.5973,2,1,NFO,5,0,1,3,4,1,1,2,2,2,3,4,1,-0.055601378,-0.080140936,-0.599994656
5331,7.789,2,1,other,6,1,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
5332,5.6849,2,1,NFO,5,2,1,3,3,1,1,2,2,2,3,0,1,-0.083164871,-0.076349352,-1.218302407
5333,4.9918,2,1,NFO,5,4,1,3,3,1,1,2,3,4,1,0,1,-0.286765209,1.514732166,-1.007033177
5334,8.7808,2,1,other,7,1,1,3,3,1,1,1,1,2,1,0,1,-0.431902022,-0.589335701,-1.354976761
5335,5.2712,2,1,NFO,5,0,1,3,4,1,1,2,3,3,3,0,1,-0.193410075,0.995119655,-0.442523213
5336,5.1726,2,1,other,5,2,1,5,5,1,2,2,1,1,1,5,2,1.276859983,-1.043711706,1.301762881
5337,5.4658,2,1,other,5,1,1,4,4,1,1,2,1,1,1,5,1,0.072476617,-0.96629971,-0.02266252
5338,5.5205,2,1,other,5,2,1,4,1,1,1,2,1,1,,5,1,-0.010213861,-0.954924956,-1.877585771
5339,6.9397,1,1,other,4,1,1,4,4,1,1,1,1,1,1,2,1,-0.348277591,-0.919846395,-0.055663218
5340,2.2027,2,1,NFO,5,3,1,4,5,1,1,2,1,1,3,0,1,0.100040109,-0.970091294,0.59564523
5341,3.1342,1,0,NFO,5,5,1,3,3,1,1,2,2,1,3,1,1,-0.01737323,-0.592170278,-1.272100194
5342,3.6658,1,1,NFO,4,4,1,3,3,1,1,1,4,5,1,0,2,-0.845328113,2.636446072,-0.882562431
5343,1.3562,2,0,NFO,4,4,1,4,2,1,1,1,3,3,1,0,1,-0.679021969,1.238257956,-0.977335832
5344,3.1945,2,1,NFO,8,4,1,2,2,1,1,2,4,4,1,0,1,-0.376615055,1.888861598,-2.25647085
5345,4.5726,2,1,NFO,4,4,1,3,5,1,1,1,2,2,3,0,1,-0.448792093,-0.037479206,-0.014687604
5346,4.5726,1,1,NFO,6,4,1,5,5,1,1,1,2,2,2,0,1,-0.468253497,0.340724428,1.454919555
5347,9.7178,1,1,other,6,1,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
5348,5.5068,1,1,other,6,1,1,4,4,1,1,1,1,2,1,5,1,-0.414069232,-0.404025468,-0.001865431
5349,6.6603,1,1,other,6,1,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
5350,5.789,1,1,other,4,0,1,2,4,1,1,1,2,3,2,0,1,-0.532416525,0.293031489,-1.314001147
5351,8.1836,2,1,NFO,4,3,1,5,4,1,1,3,1,1,1,0,2,0.483500122,-0.823651208,0.745141758
5352,7.0932,2,1,NFO,8,2,1,5,5,1,1,3,2,1,1,0,1,0.439046559,-0.268003128,1.467123165
5353,0.7753,1,0,ABY,4,2,1,5,5,1,1,1,1,1,3,2,0,-0.3304448,-0.734536162,1.297448112
5354,7.989,2,1,NFO,8,1,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
5355,7.989,1,1,NFO,5,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
5356,1.5425,1,0,DRX,3,3,1,5,5,1,1,1,1,1,3,0,1,-0.3304448,-0.734536162,1.297448112
5357,3.9507,2,1,NFO,6,3,1,3,4,1,1,1,2,2,1,6,1,-0.476355586,-0.033687621,-0.632995354
5358,1.6219,1,1,NFO,6,3,1,3,3,1,1,1,1,1,1,4,1,-0.366110381,-1.105156628,-1.408774548
5359,1.3452,2,1,NFO,6,1,1,3,3,1,1,1,3,2,1,1,1,-0.575936134,0.529543627,-1.147629448
5360,5.811,2,1,NFO,4,3,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
5361,0.9041,1,0,NFO,8,5,1,5,4,1,1,1,1,1,1,0,1,-0.358008292,-0.730744578,0.679140362
5362,0.9041,2,0,NFO,8,5,1,5,4,1,1,1,2,2,1,0,1,-0.495816989,0.344516013,0.836611805
5363,2.6548,1,1,NFO,4,5,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
5364,1.6438,2,1,NFO,4,5,1,3,3,1,1,1,2,2,1,5,2,-0.503919078,-0.029896037,-1.251303105
5365,3.1068,2,1,NFO,4,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
5366,5.4849,1,1,NFO,4,5,1,2,5,1,1,2,1,1,1,0,1,0.119501513,-1.348294928,-0.873961929
5367,1.6877,2,1,NFO,4,5,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5368,6.1233,1,1,NFO,4,5,0,5,5,1,1,1,2,1,1,1,1,-0.402461856,-0.175096499,1.401121768
5369,1.4438,1,1,other,5,1,1,4,5,1,1,1,1,1,3,0,1,-0.320714098,-0.923637979,0.562644532
5370,3.4959,1,1,NFO,4,5,0,5,5,1,1,1,2,1,1,5,2,-0.402461856,-0.175096499,1.401121768
5371,0.9425,2,1,NFO,8,5,0,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5372,5.8959,2,1,NFO,8,5,0,3,5,1,1,2,1,1,1,5,1,0.109770811,-1.159193111,-0.139158349
5373,8.1726,2,1,NFO,4,5,0,3,3,1,1,2,1,2,1,0,1,-0.011147815,-0.635789016,-1.321976063
5374,3.0329,1,1,other,5,1,1,3,4,1,1,1,2,2,3,0,1,-0.476355586,-0.033687621,-0.632995354
5375,8.1726,2,1,NFO,4,5,0,3,4,1,1,2,2,2,2,0,1,-0.055601378,-0.080140936,-0.599994656
5376,5.9534,2,1,NFO,4,5,0,4,4,1,2,2,1,1,2,2,2,1.259027193,-1.229021939,-0.051348449
5377,5.7096,1,1,NFO,5,5,1,3,4,1,1,3,3,1,3,0,0,0.358927414,-0.082975514,-0.517118088
5378,8.6,2,1,NFO,8,1,1,3,4,2,2,4,3,2,1,0,1,2.892150109,-0.003583947,-0.478043405
5379,3.8685,1,1,NFO,4,5,1,4,4,1,1,1,2,1,1,0,1,-0.420294646,-0.360406731,0.048010438
5380,3.263,2,0,NFO,6,5,1,3,3,1,1,2,1,1,1,0,1,0.054643826,-1.151609942,-1.37577385
5381,2.4932,2,1,NFO,4,2,0,4,3,2,3,2,1,2,3,4,2,3.343932187,-1.099385472,-0.663582214
5382,0.863,2,0,NFO,8,5,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5383,0.5014,2,0,other,5,0,1,5,5,1,1,2,2,1,1,3,1,0.018292352,-0.221549813,1.434122467
5384,6.4603,1,0,NFO,4,3,0,3,5,1,1,1,2,2,1,0,1,-0.448792093,-0.037479206,-0.014687604
5385,1.4055,2,0,NFO,4,5,1,5,5,1,1,1,1,1,1,,1,-0.3304448,-0.734536162,1.297448112
5386,0.5096,1,0,NFO,6,0,0,4,5,1,1,1,1,1,3,0,1,-0.320714098,-0.923637979,0.562644532
5387,7.4192,1,1,NFO,4,4,1,3,5,1,1,1,3,3,1,5,1,-0.58660079,1.037781385,0.142783839
5388,6.674,2,0,other,5,1,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
5389,3.3205,1,1,other,5,1,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
5390,4.3123,1,0,other,4,1,1,4,4,1,1,2,1,1,1,4,1,0.072476617,-0.96629971,-0.02266252
5391,4.4164,2,1,DRX,4,0,1,4,5,2,1,3,4,5,1,0,0,1.033286137,2.597804274,1.135820173
5392,6.3233,1,1,NFO,4,1,0,3,4,1,1,1,3,4,3,3,1,-0.679955924,1.557393896,-0.421726124
5393,0.9233,2,0,NFO,8,5,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5394,0.9233,1,1,NFO,8,5,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5395,3.7562,2,1,NFO,7,5,0,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
5396,15.9479,2,1,NFO,8,5,1,3,3,1,1,2,2,1,1,1,1,-0.01737323,-0.592170278,-1.272100194
5397,14.2192,2,1,NFO,8,5,1,2,3,1,1,2,3,2,1,0,1,-0.145451225,0.293988495,-1.84943233
5398,11.0438,2,1,NFO,8,5,1,2,3,1,1,1,1,1,1,0,1,-0.356379679,-1.294258445,-2.143578128
5399,5.5479,1,1,DRX,4,1,1,3,4,1,1,1,2,1,3,1,1,-0.410563945,-0.549508548,-0.686793141
5400,4.0027,2,1,DRX,4,1,1,3,3,1,1,2,4,4,3,3,3,-0.358782265,2.07417183,-0.90335952
5401,0.2932,2,0,NFO,8,5,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
5402,0.5699,1,1,HCS,2,4,1,5,4,1,1,2,3,3,3,4,1,-0.212871479,1.373323289,1.027083946
5403,3.4247,2,0,HCS,4,1,1,5,5,1,1,1,1,2,2,5,1,-0.396236441,-0.218715236,1.351245899
5404,0.2904,2,0,KOR,4,1,1,5,5,1,1,1,2,1,3,0,1,-0.402461856,-0.175096499,1.401121768
5405,2.6904,2,1,HCS,2,5,1,4,4,1,1,2,2,2,1,0,1,-0.06533208,0.108960881,0.134808923
5406,0.6493,2,1,HCS,3,5,1,5,5,1,1,2,3,1,4,0,1,-0.053724704,0.337889851,1.537796123
5407,7.8603,2,1,HCS,1,4,1,3,3,1,1,2,3,4,2,0,2,-0.286765209,1.514732166,-1.007033177
5408,2.9342,2,1,KOR,5,1,0,4,4,1,1,2,2,2,1,0,1,-0.06533208,0.108960881,0.134808923
5409,6.6356,2,1,HCS,3,4,1,4,5,1,1,2,2,2,1,0,0,-0.037768588,0.105169297,0.753116674
5410,3.2795,1,1,KOR,4,1,1,5,5,1,1,4,1,1,1,4,2,0.931817822,-0.873896107,1.396450206
5411,1.3507,2,0,HCS,6,1,1,5,5,1,1,1,1,2,3,0,0,-0.396236441,-0.218715236,1.351245899
5412,9.6767,1,1,HCS,1,1,0,3,5,1,1,3,2,1,2,0,2,0.458507963,-0.646206762,-0.002483994
5413,3.074,1,1,BRI,4,2,0,5,5,1,1,2,1,2,2,0,2,0.024517766,-0.26516855,1.384246597
5414,6.6822,1,1,HCS,3,4,0,3,4,1,1,3,2,1,3,0,1,0.43094447,-0.642415178,-0.620791745
5415,0.3233,1,0,NFO,4,3,0,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5416,0.3233,1,0,NFO,5,4,0,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5417,0.3233,2,0,NFO,4,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5418,0.3233,1,0,NFO,5,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5419,0.3233,2,0,NFO,4,4,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5420,0.4493,2,0,NFO,6,3,1,4,4,1,1,2,1,1,3,0,1,0.072476617,-0.96629971,-0.02266252
5421,4.2055,1,1,KOR,4,2,0,5,5,2,2,3,3,3,3,0,1,2.413706349,0.933102345,1.630668593
5422,0.3233,1,1,NFO,5,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5423,0.7205,1,0,NFO,5,5,0,4,4,1,1,1,1,1,3,0,1,-0.348277591,-0.919846395,-0.055663218
5424,0.7205,1,0,NFO,8,3,1,4,4,1,1,1,1,1,3,0,1,-0.348277591,-0.919846395,-0.055663218
5425,0.3233,1,0,NFO,5,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5426,0.3233,1,0,NFO,5,4,0,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5427,0.3205,2,0,NFO,5,4,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5428,0.3205,2,0,NFO,5,5,0,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5429,0.3205,1,0,NFO,8,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
5430,14.0712,2,1,KOR,8,1,1,4,4,1,1,4,3,2,3,0,1,0.704159279,0.575493915,0.304483976
5431,9.6,1,1,NFO,4,3,1,4,4,1,1,2,1,2,3,0,1,0.006684976,-0.450478783,0.031135267
5432,2.6247,2,1,KOR,4,1,1,5,5,1,1,2,2,2,1,2,1,-0.047499289,0.294271114,1.487920253
5433,6.6301,1,1,NFO,4,4,1,3,3,1,1,1,3,2,1,0,1,-0.575936134,0.529543627,-1.147629448
5434,2.3616,2,1,KOR,4,1,1,5,5,1,1,2,2,2,1,2,1,-0.047499289,0.294271114,1.487920253
5435,3.737,2,1,HCS,4,1,1,3,4,1,1,1,3,3,3,0,1,-0.614164283,1.04157297,-0.475523911
5436,2.7315,1,1,HCS,3,0,1,4,4,1,1,2,3,4,2,0,1,-0.268932418,1.700042399,0.346078153
5437,7.411,1,1,KOR,5,1,1,4,5,1,1,1,3,4,1,0,1,-0.662123133,1.742704129,0.931385206
5438,1.6274,1,1,KOR,6,2,1,5,5,1,1,1,3,2,1,,1,-0.540270553,0.900164092,1.558593212
5439,1.6274,1,1,KOR,6,2,1,5,5,1,1,1,1,1,1,2,1,-0.3304448,-0.734536162,1.297448112
5440,2.7315,1,1,HCS,2,5,1,3,4,1,1,1,3,4,1,0,1,-0.679955924,1.557393896,-0.421726124
5441,0.2055,2,0,KOR,8,0,0,4,4,1,1,1,2,1,1,0,1,-0.420294646,-0.360406731,0.048010438
5442,0.2055,2,0,KOR,8,0,0,4,4,1,1,1,2,1,1,0,1,-0.420294646,-0.360406731,0.048010438
5443,0.2055,2,0,KOR,8,0,0,4,4,1,1,1,2,1,1,0,1,-0.420294646,-0.360406731,0.048010438
5444,13.0411,1,1,KOR,4,0,1,3,4,1,1,1,1,1,3,4,1,-0.338546889,-1.108948212,-0.790466798
5445,9.1123,2,1,KOR,4,0,1,4,5,1,1,1,1,1,2,0,1,-0.320714098,-0.923637979,0.562644532
5446,9.1123,1,1,KOR,4,0,0,4,5,1,1,2,1,1,1,5,1,0.100040109,-0.970091294,0.59564523
5447,6.074,2,1,KOR,4,0,1,5,1,1,1,1,1,1,2,0,1,-0.44069877,-0.719369825,-1.17578289
5448,7.0438,2,1,KOR,4,0,1,5,4,1,1,1,1,1,1,0,1,-0.358008292,-0.730744578,0.679140362
5449,3.8904,2,1,KOR,4,0,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
5450,2.0274,1,1,KOR,4,0,1,5,4,1,1,1,1,1,1,1,1,-0.358008292,-0.730744578,0.679140362
5451,4.0575,2,1,KOR,4,0,1,4,4,1,1,1,1,2,1,0,1,-0.414069232,-0.404025468,-0.001865431
5452,5.3562,2,1,KOR,4,0,1,4,4,1,1,1,1,2,1,0,1,-0.414069232,-0.404025468,-0.001865431
5453,4.0575,1,1,KOR,4,0,1,5,4,1,1,1,1,2,1,0,1,-0.423799933,-0.214923651,0.732938148
5454,0.2959,2,0,KOR,8,0,1,5,5,1,1,1,1,3,1,0,1,-0.462028082,0.297105691,1.405043686
5455,0.2959,1,0,KOR,8,0,1,5,5,1,1,1,1,2,1,0,1,-0.396236441,-0.218715236,1.351245899
5456,9.9507,2,1,KOR,6,0,1,4,4,2,2,4,3,4,5,3,0,2.750836125,1.217159724,0.364355748
5457,8.9014,1,1,KOR,8,0,1,5,5,2,1,4,2,2,1,0,1,1.785718678,0.074110668,1.534883777
5458,6.3671,2,1,NFO,4,1,1,4,5,1,1,1,2,1,1,7,1,-0.392731154,-0.364198316,0.666318189
5459,1.4082,2,1,NFO,4,5,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
5460,8.9096,1,1,KOR,4,0,1,4,5,1,1,1,2,1,2,4,1,-0.392731154,-0.364198316,0.666318189
5461,1.9397,2,1,HCS,2,2,1,5,4,1,1,1,1,1,3,3,2,-0.358008292,-0.730744578,0.679140362
5462,0.1945,1,0,KOR,8,0,1,5,4,1,1,1,2,1,1,0,1,-0.430025348,-0.171304914,0.782814018
5463,8.3534,2,1,KOR,4,2,1,4,5,1,1,2,3,2,4,2,1,-0.109785643,0.66460896,0.85679033
5464,0.1945,1,0,KOR,8,0,1,5,5,1,1,1,1,1,,0,1,-0.3304448,-0.734536162,1.297448112
5465,8.3534,2,1,KOR,4,2,1,3,4,1,1,1,2,2,3,2,1,-0.476355586,-0.033687621,-0.632995354
5466,0.1945,1,0,KOR,8,0,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5467,0.1945,2,0,KOR,8,0,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
5468,16.8849,1,1,NFO,3,3,1,3,3,1,1,1,1,1,1,2,1,-0.366110381,-1.105156628,-1.408774548
5469,0.6055,2,0,HCS,8,0,1,4,4,1,1,1,2,2,2,1,1,-0.486086287,0.155414196,0.101808225
5470,2.2575,2,1,BRI,5,0,1,3,3,1,1,2,2,2,2,0,1,-0.083164871,-0.076349352,-1.218302407
5471,0.3178,1,0,ORI,5,0,0,5,5,1,1,1,2,2,3,0,1,-0.468253497,0.340724428,1.454919555
5472,1.7178,1,1,KOR,4,1,1,3,4,1,1,2,2,1,1,0,1,0.010190263,-0.595961863,-0.653792443
5473,1.7178,1,0,KOR,4,1,1,4,3,1,1,3,1,1,1,0,1,0.465667331,-1.00896144,-0.607969572
5474,0.3589,1,0,KOR,4,0,0,5,5,1,3,3,2,1,3,0,1,2.81214771,-0.793447586,1.409751307
5475,16.0411,1,1,NFO,4,5,0,3,5,1,1,4,1,1,1,0,1,0.951279226,-1.252099741,-0.073156953
